date,stock_id,source,title,sentiment_score,impact_intensity,certainty,time_horizon,summary,evidence,reason
1/19/2024 2:19,2330,今周刊-在今天看見明天,台積電(2330)法說登場，劉德音退休真心話、美國設廠進度如何？2個太陽時代結束，3大問題見分曉 - 今周刊-在今天看見明天,0,0.8,1,0.4,台積電法說登場，引發關注,新聞標題提及劉德音退休真心話和美國設廠進度,標題中出現多個問題和關鍵字，表明股價可能受到影響
1/19/2024 2:36,2330,ETtoday財經雲,台積電收盤公布財報 盤後零股卡位交易量爆增3倍 - ETtoday財經雲,0.5,0.7,0.8,0.4,台積電收盤公布財報後，零股卡位交易量爆增3倍,新聞標題中提到零股卡位交易量爆增3倍,由於零股卡位交易量的突然增加，表明市場對台積電財報有很高的關注度和期待
1/19/2024 3:06,2330,Yahoo奇摩新聞,台積電開盤狂噴37元！強衝625元睽違2年再度突破600大關 - Yahoo奇摩新聞,0.9,1,0.8,0.8,台積電開盤狂漲,股價突破600大關,標題中提到強衝625元，表明市場對台積電有很大的信心
1/19/2024 3:13,2330,Yahoo奇摩股市,台積電扮演多頭力量，若能攻過新高，則有望帶領台股攻堅萬八 - Yahoo奇摩股市,0.6,0.8,0.9,0.4,台積電可能帶領台股攻堅萬八,新聞標題中提及台積電扮演多頭力量,評估了新聞標題的內容和語氣，認為台積電的表現對台股有正面影響
1/19/2024 3:14,2330,ETtoday財經雲,台積電今年展望樂觀 陸行之提五點觀察「留意產業暴雷」 - ETtoday財經雲,0.6,0.7,0.9,0.4,台積電今年展望樂觀,新聞標題提到台積電今年展望樂觀,樂觀展望通常對股票價格有正面影響
1/19/2024 3:39,2330,今周刊-在今天看見明天,台積電法說報喜股價站上626元近2年新高、助攻台股噴漲450點！能上車嗎？1張表推敲外資動向 - 今周刊-在今天看見明天,0.9,1,0.8,0.4,台積電股價站上近2年新高，助攻台股噴漲,新聞標題提到台積電法說報喜股價站上626元近2年新高,由於新聞標題使用了「報喜」和「近2年新高」的字眼，表明對公司業績的正面評估
1/19/2024 3:48,2330,LINE TODAY Taiwan,【11:32 投資快訊】台積電(2330)法說展望空前樂觀，股價跳空大漲5%！ | CMoney | LINE TODAY - LINE TODAY Taiwan,0.7,0.9,0.8,0.4,台積電股價跳空大漲5%！,法說展望空前樂觀,新聞標題顯示股票代號2330的股價大幅上升，表明投資人對於該公司未來展望有著積極的看法
1/19/2024 3:52,2330,Yahoo奇摩新聞,〈台股盤中〉護盤神山台積電法說發力指數大漲逾300點拚周K收紅 - Yahoo奇摩新聞,0.5,0.7,0.8,0.8,法說發力指數大漲，可能對2330帶來短期價格波動,護盤神山台積電法說發力指數大漲逾300點拚周K收紅,新聞標題中提到法說發力指數大漲，表明市場對2330的投資意欲增加
1/19/2024 3:57,2330,Anue鉅亨,台積電2023年全球市值列為第十 - Anue鉅亨,0.5,0.7,0.9,0.4,台積電2023年全球市值列為第十,新聞標題,對台積電的市場評估表現良好
1/19/2024 3:58,2330,聯合新聞網,台積電跳空大漲38元 直接衝破600元大關 一舉寫下六驚奇 - 聯合新聞網,1,0.9,0.8,0.4,台積電股價大漲,跳空大漲38元 直接衝破600元大關 一舉寫下六驚奇,股票價格上升，表明市場對該公司有信心
1/19/2024 4:05,2330,Yahoo奇摩新聞,台積電法說報喜給AI股打雞血！廣達漲近8%、緯創攻上漲停 - Yahoo奇摩新聞,1,0.6,0.8,0.4,標題提到新聞對台積電的影響,廣達和緯創股價大漲，可能與台積電有關,新聞標題使用
1/19/2024 4:52,2330,ETtoday財經雲,台積電評估高雄蓋第3座廠 王美花：證明「掏空台灣門都沒有」 - ETtoday財經雲,0.8,0.9,0.7,0.4,新聞標題強調台積電投資台灣的決心,王美花的話語表達出對台積電在高雄設廠的支持,王美花的說法體現了台積電的投資願景和決心，且未提及任何負面資訊
1/19/2024 5:28,2330,聯合新聞網,台積電看今年是「健康年」！劉德音談退休：從4人小組長做到董座法說重點一次看| 聯合新聞網 - 聯合新聞網,0.7,0.5,0.8,0.4,台積電董事長劉德音預測今年是「健康年」,"標題中的""看今年是『健康年』""",董事長有正面預測，顯示公司盈利前景佳
1/19/2024 6:06,2330,ETtoday財經雲,台積電大漲38元收626 外資看好喊目標價770元 - ETtoday財經雲,1,0.8,1,0.8,台積電股價大漲38元,新聞標題提到台積電的大漲幅度,新聞標題表現出極佳的市場反應
1/19/2024 6:23,2330,聯合新聞網,台積電擬設高雄第3廠 網喊楠梓漲爆！專家反看好這區 - 聯合新聞網,0.6,0.7,0.9,0.4,台積電擬設高雄第3廠，楠梓區股市料升溫,台積電擬設高雄第3廠,新聞標題中提到台積電的新廠房將在高雄建立，預計對附近地區產生正面的影響
1/19/2024 6:31,2330,Yahoo奇摩股市,台股價量齊揚，台積電再次扮演護國神山角色，大盤再創高點可期 - Yahoo奇摩股市,0.8,0.7,0.9,0.4,台股價量齊揚，台積電再次扮演護國神山角色,新聞標題中提到台積電再次扮演護國神山角色,強調了台積電對市場的影響力
1/19/2024 6:42,2330,自由財經,台積電市值日增近1兆元 貢獻台股逾300點 - 自由財經,0.9,1,1,0.8,台積電市值大幅增加,新聞標題提到台積電市值日增近1兆元,新聞標題直接顯示了台積電的強烈表現
1/19/2024 6:54,2330,Yahoo奇摩新聞,台股看民視／台積電「衝破600元」！分析師點2類股可關注 - Yahoo奇摩新聞,0.8,0.7,0.9,0.4,民視和台積電相關股價上漲,新聞標題提及台積電「衝破600元」,因為投資者可能會因為這個消息而購買相關股票
1/19/2024 7:38,2330,理財周刊,台積電（2330）營運展望樂觀2奈米需求強勁預計增建第3廠 - 理財周刊,0.8,0.9,0.7,0.8,台積電營運展望樂觀,預計增建第3廠及2奈米需求強勁,標題中提到營運展望樂觀及預計增建新廠，表明公司未來前景有希望
1/19/2024 8:00,2330,經理人,台積電ADR大漲近10％！ADR 是什麼，跟台股一般股票差在哪？ADR怎麼買？ - 經理人,0.7,0.9,0.8,0.4,台積電ADR大漲近10％,台積電的ADR (American Depositary Receipt) 大幅上漲,新聞標題顯示了對台積電股價的短期利多影響
1/19/2024 8:00,2330,Yahoo奇摩新聞,台積電賺翻了！三大法人「砸711億」爆買11萬張最多網：GG救台股 - Yahoo奇摩新聞,0.8,0.9,0.7,0.8,台積電股價大幅上漲,三大法人掏出711億元買進11萬張台積電股票,市場對台積電的投資熱情升溫，股價因此而走高
1/19/2024 8:00,2330,Yahoo奇摩股市,《台北股市》官股好樂！逢高大賣台積電103億元、緯創14億元 - Yahoo奇摩股市,0.7,0.8,0.9,0.4,好樂大賣台積電103億元、緯創14億元,官股在台北股市逢高大賣,標題中提到大筆交易，代表市場對這兩家公司的信心很高
1/19/2024 8:00,2330,Yahoo奇摩股市,散戶也瘋狂！台積電零股交易飆成交1106萬股及68.5億元雙高 - Yahoo奇摩股市,0.8,0.7,0.9,0.4,台積電零股交易激增,散戶也瘋狂！台積電零股交易飆成交1106萬股及68.5億元雙高,大量買賣活動，表現短期市場對台積電的興趣
1/19/2024 8:00,2330,Yahoo奇摩新聞,外資狂買台股讓買超創史上第2大紀錄台積電就被刷單11萬張 - Yahoo奇摩新聞,0.8,0.9,0.7,0.8,外資狂買台股讓2330創史上第二大買超紀錄,新聞標題提到外資買超創史上第2大紀錄，意味著對於2330股票有正面影響,新聞標題與內容均表明市場上對於2330股票的認可度和購買意願升高
1/19/2024 8:00,2330,Yahoo奇摩新聞,AI股開趴！台積電獲外資狂補11萬張帶頭嗨買超前十名全是電子股 - Yahoo奇摩新聞,0.8,0.9,0.7,0.4,外資對台積電出示強買意願,標題中提到台積電被列為AI股開趴的頭號股,新聞標題表明外資有強烈的買入意圖，可能會拉抬股價
1/19/2024 8:00,2330,聯合新聞網,台積電曝AI行情大爆發 廣達楊麒令：想像空間確實很大 - 聯合新聞網,0.6,0.7,0.8,0.4,台積電受益AI市場大爆發預期,"聯合新聞網報導, 台積電可能受益於AI市場的快速增長","新聞標題提及AI行情大爆發, 台積電是全球前景最好的晶圓代工公司"
1/19/2024 8:00,2330,今周刊-在今天看見明天,台積電發爐直衝626元、成交量逼千億！台股漲453點創近1年最大漲點、均線全站上 - 今周刊-在今天看見明天,0.8,1,0.9,0.8,台積電大漲、台股整體大漲,"新聞標題中提到台積電發爐直衝626元,成交量逼千億,以及台股漲453點創近1年最大漲點","台積電的表現對市場有重大影響,並促使整體市場上揚"
1/19/2024 8:00,2330,Yahoo奇摩新聞,台積電重返600元！台南Josh嘆「還沒浮出水面」均價曝光 - Yahoo奇摩新聞,0.7,0.9,0.8,0.4,台積電股價突破600元,新聞標題提到台積電重返600元,新聞標題表明台積電的股價已經達到600元，表現出強烈的漲勢
1/19/2024 8:00,2330,鉅亨網,鉅亨速報 - Factset 最新調查：台積電(2330-TW)EPS預估上修至38.15元，預估目標價為715.16元 - 鉅亨網,0.8,0.9,0.7,0.4,Factset 最新調查，台積電(2330-TW)EPS 預估上修至38.15元,鉅亨速報 - Factset 最新調查：台積電(2330-TW)EPS預估上修至38.15元，預估目標價為715.16元,新聞標題中提到EPS 預估上修，表明投資者對公司的看法趨於樂觀
1/19/2024 8:00,2330,Yahoo奇摩股市,不只台積電！四檔半導體ETF都漲逾2% 兆豐00913以2.87%居冠 - Yahoo奇摩股市,0.7,0.6,0.9,0.8,台積電股價可能會受到半導體ETF大幅上漲的影響,四檔半導體ETF都漲逾2%,標題指出多個半導體相關股票和ETF正在上漲，可能會對台積電產生正面影響
1/19/2024 8:00,2330,Yahoo奇摩股市,台積電與ADR價差13％ 外資大玩套利交易買超神山 - Yahoo奇摩股市,0.6,0.8,0.7,0.4,台積電ADR價差13％外資大玩套利交易買超神山,台積電的ADR價格與市場價格之間出現13%的差距，吸引了外資玩家進行套利交易,新聞標題表明了台積電的ADR價格不符合市場情況，外資玩家會利用這種差異進行買賣，以獲取收益
1/19/2024 8:00,2330,經濟日報,台積電法說會將登場 1月18日重要財經行事曆一次看 - 經濟日報,0.2,0.6,0.7,0.4,台積電法說會將登場影響市場,標題提及台積電將出席財經行事曆表明公司即將面對相關議題,這可能引起投資者關注並影響市場走勢
1/19/2024 8:15,2330,Yahoo奇摩新聞,台積電站回6字頭！他好奇「為何一堆人急賣」 學長們秒懂：終於退伍了 - Yahoo奇摩新聞,0,0.5,0.6,0.1,台積電股價不確定性增加,新消息表現出對台積電股價未來走勢的疑慮,"新聞標題中提到""終於退伍了""可能是指台積電員工退休引發市場預期變化"
1/19/2024 8:17,2330,Yahoo奇摩新聞,台積電6大驚奇！ 2023年全球市值搶進第10 - Yahoo奇摩新聞,0.8,0.9,0.7,0.4,台積電全球市值搶進第10名,新聞標題中提到2023年全球市值搶進第10名,新聞標題表明公司業績出色，股價可能會上升
1/19/2024 8:36,2330,豐雲學堂,三大法人買賣超– 外資買超(2330)台積電、(2382)廣達，投信買超(3231)緯創、(2382)廣達，法人合計買超847.9億元(0119 ... - 豐雲學堂,0.6,0.8,0.9,0.8,"三大法人買超, 台積電受惠",外資買超(2330)台積電、投信買超(3231)緯創,三大法人買超的消息通常對相關股票有正面影響
1/19/2024 9:03,2330,自由財經,第1名！外資今大買台積電11.24萬張 - 自由財經,0.8,0.7,0.9,0.4,外資買進台積電11.24萬張,新聞標題提到外資今天大買台積電11.24萬張,新聞標題顯示市場對台積電的認可度提高
1/19/2024 9:10,2330,Yahoo奇摩新聞,重回600大關！他「長抱台積電2年」爆賺六百萬曝「8字箴言」本多終勝 - Yahoo奇摩新聞,0.9,0.7,0.8,0.4,本多終勝認為台積電股價將重回600大關,新聞標題中提到『重回600大關』,對於股價上漲的正面預測
1/19/2024 9:31,2330,今周刊-在今天看見明天,外資認錯買超台股801億史上第二大、狂掃台積電11萬張！再來穩了直上萬8？未來20天勝率出爐 - 今周刊-在今天看見明天,0.9,0.8,0.7,0.4,外資買超台股，對2330有利影響,外資認錯買超台股801億史上第二大、狂掃台積電11萬張！,新聞標題表明外資對台股的購買意願增加，尤其是對於2330（台積電）來說。這代表了一種投資趨勢和市場認可
1/19/2024 9:36,2330,自由財經,暴增10多倍！ 台積電零股交易創單一個股最高 - 自由財經,0.8,1,0.9,0.4,台積電零股交易大幅增加,台積電零股交易創單個股最高,標題提到零股交易大幅增加，表明買盤活躍
1/19/2024 9:38,2330,自由財經,台積電展望好強！外資跪著回補台股801.6億元 - 自由財經,0.8,0.7,0.9,0.4,台積電受惠外資回補,新聞標題中提到外資跪著回補台股801.6億元,新聞標題表明了外資對台積電的信心，表現出強烈的支持意願
1/19/2024 10:10,2330,風傳媒,台積電飆破600點！118萬人等著領錢，最快4月先拿一筆 - 風傳媒,0.8,0.9,1,0.4,台積電股價飆破600點，118萬人領錢的好消息,標題提到台積電股價突破600點且有118萬人將領取收入,由於新聞標題指出台積電股價大幅上升，並提及大量人士將從這個事件中受益，表明此事件對股票代號2330（台積電）的影響是極為正面的
1/19/2024 10:23,2330,Yahoo奇摩新聞,台積電法說ADR嗨翻陸行之示警「暴雷產業」 - Yahoo奇摩新聞,-0.7,0.6,0.8,0.4,台積電受法說ADR影響,標題提到「暴雷產業」,標題中使用負面詞彙，強調了投資風險
1/19/2024 11:22,2330,Yahoo奇摩股市,外資買超台積電逾11萬張創歷史次高網友驚呆：到底看到什麼？ - Yahoo奇摩股市,0.9,0.8,0.7,0.8,外資買超台積電逾11萬張,外資買超量達到歷史新高,買超量表明市場對台積電的信心增加
1/19/2024 11:50,2330,Yahoo奇摩新聞,台積電衝破600元！台南Josh嘆「還沒浮出水面」 網卻臉綠：國師不要啊 - Yahoo奇摩新聞,0.6,0.7,0.8,0.4,台積電股票價格突破600元，市場反應熱烈,新聞標題中提到台積電衝破600元，且網友正面評論,新聞標題顯示台積電的財務表現良好，股價上漲，也有網友稱讚其成績
1/19/2024 12:07,2330,豐雲學堂,〈台積電法說〉日本熊本廠Q4量產德國廠同時間動工| 豐雲學堂 - 豐雲學堂,0.5,0.8,0.9,0.4,台積電法說透露日本熊本廠Q4量產時間與德國廠同期動工,新聞標題提到「德國廠同時間動工」表明新廠開工的具體時間線,相關新聞標題中提及新廠動工時間，可能對台積電未來收益有所影響
1/19/2024 12:09,2330,豐雲學堂,〈台積電法說〉今年3奈米營收跳增3倍佔營收比重衝上14-16% | 豐雲學堂 - 豐雲學堂,0.8,0.9,0.7,0.4,台積電法說表現亮眼，今年3奈米營收將大幅增加,標題中提及今年3奈米營收跳增3倍，佔營收比重也達14-16%,新聞標題中使用了積極詞彙，如'亮眼'和'跳增'，表明台積電的業務處於良好狀態。同時，標題中的數據也表明公司的營收將大幅增加
1/19/2024 12:09,2330,豐雲學堂,〈台積電法說〉劉德音：過去30年在台積電是趟非凡旅程6月退休前還有許多事做| 豐雲學堂 - 豐雲學堂,0.7,0.6,0.9,0.4,台積電高層宣布退休，未來前景保持穩定,劉德音法說，過去30年在台積電是非凡旅程,新聞標題暗示公司仍然走好，不會對股票代號2330造成重大負面影響
1/19/2024 12:10,2330,豐雲學堂,〈台積電法說〉今年營收增逾2成創高、AI業績CAGR飆50% 一文看懂十大重點| 豐雲學堂 - 豐雲學堂,0.8,0.7,0.9,0.4,台積電今年營收增逾2成創高，AI業績CAGR飆50%,新聞標題: 台積電法說今年營收增逾2成創高、AI業績CAGR飆50%,新聞標題中提到台積電的財務表現和業績改善
1/19/2024 12:11,2330,豐雲學堂,〈台積電法說〉Q1美元營收季減6.2% 全年估增21-26%創新高| 豐雲學堂 - 豐雲學堂,0.65,0.9,1,0.4,台積電Q1美元營收季減6.2%，全年估增21-26%創新高,標題中提到台積電的營收情況和全年估增率,新聞標題顯示營收季減少，但也表明了企業未來的成長潛力
1/19/2024 12:12,2330,豐雲學堂,〈台股盤中〉台積電挾法說題材穩住漲勢但漲幅收斂季線賣壓仍沈重| 豐雲學堂 - 豐雲學堂,0.2,0.5,0.7,0.4,2330 台積電股價穩住漲勢,新聞標題提到台積電挾法說題材穩住漲勢,短期來看，法說事件會對台積電的股價產生正面影響，但市場對此也有一定程度的耐受度和疑慮
1/19/2024 12:12,2330,豐雲學堂,〈台積電法說〉客戶對2奈米興趣更勝3奈米正評估新增高雄第三座廠| 豐雲學堂 - 豐雲學堂,0.8,0.9,0.7,0.4,台積電可能新增高雄第三座廠,客戶對2奈米興趣更勝3奈米正評估新增高雄第三座廠,新聞標題暗示公司擴展計畫的進展
1/19/2024 17:00,2330,ETtoday財經雲,台積電股價飆漲 外媒估全球半導體股市值增逾1650億美元 - ETtoday財經雲,0.9,0.8,0.7,0.4,"台積電股價升高,外媒估全球半導體股市值增逾1650億美元",標題中提到,"標題中提到台積電股價升高,外媒估全球半導體股市值增逾1650億美元,表明市場對台積電和全球半導體產業的前景是樂觀的"
1/20/2024 2:42,2330,ETtoday財經雲,台積電點火全球半導體股價！NVIDIA、AMD創高 投行調高目標價 - ETtoday財經雲,0.8,0.9,0.7,0.4,台積電股價受益全球半導體市場的景氣,NVIDIA、AMD創高投行調高目標價,台積電是半導體產業的重要公司，市場上好評與目標價調整會對公司股價有正面影響
1/20/2024 3:27,2330,Yahoo奇摩股市,《台北股市》官股好樂！逢高大賣台積電103億元、緯創14億元 - Yahoo奇摩股市,0.8,0.9,0.7,0.4,官股台積電和緯創大賣,逢高大賣台積電103億元、緯創14億元,標題中提到兩個官股大賣，表明投資者對這些股票有正面看法
1/20/2024 8:00,2330,Yahoo奇摩新聞,台積電帶AI飛整週！外資本週梭哈電子股護國神山只買第二多 - Yahoo奇摩新聞,0.8,0.7,0.9,0.8,台積電受到正面評價,新聞標題表明外資買盤對電子股有極大信心,短期內股票可能會上漲
1/20/2024 8:00,2330,Yahoo奇摩新聞,緯創漲停、廣達爆噴！他解套後卻問「該換台積電？」 網吐槽：永遠學不乖 - Yahoo奇摩新聞,0.5,0.7,0.9,0.4,緯創和廣達的股價上升對2330可能有所影響,新聞標題提到緯創和廣達的股價大幅上升，這可能會影響投資者的購買意願或減少對台積電(2330)的重倉,新聞標題中提到的業績改善可能會引起投資者關注，並進而影響對2330的評估
1/20/2024 8:00,2330,Yahoo奇摩新聞,台積電重壓半導體！為何不開銀行、不動產？ 內行曝：股票價值絕對降低 - Yahoo奇摩新聞,-0.9,0.8,0.7,0.4,台積電股票價值絕對降低,"新聞標題中提到 ""股票價值絕對降低""",標題中的負面描述
1/20/2024 17:36,2330,風傳媒,台積電飆破600點！118萬人等著領錢，最快4月先拿一筆 - 風傳媒,1,0.9,0.8,0.4,台積電股價大幅上漲,標題中提到『飆破600點』，表明股價正遭受強烈的升浪。,新聞標題中的肯定詞語和量化數據指向極大利多方向
1/21/2024 1:40,2330,風傳媒,台積電飆破600點！118萬人等著領錢，最快4月先拿一筆 - 風傳媒,0.9,0.8,0.9,0.8,台積電股價飆破600點，投資者領錢的窗口期快將開啟,標題中提到台積電股價飆破600點，並且已經118萬人等著領錢,根據標題可以看出，市場對於台積電有非常正面的評估，且投資者正等待領取紅利，因此影響力和確定性都較高
1/21/2024 2:43,2330,自由財經,外資認錯回補AI概念股 台積電、緯創、廣達大進補 - 自由財經,0.6,0.7,0.8,0.4,外資回補AI概念股 台積電、緯創、廣達受益,標題中提及外資回補 AI 概念股，影響台積電、緯創、廣達等公司的股價,新聞標題表明外資正重新評估並購買AI概念股，這通常會帶來對相關股票的市場趨勢
1/21/2024 3:51,2330,方格子,台積電股價表現與市場趨勢分析-一個人武林| Jay的觀點的沙龍 - 方格子,0.7,0.5,0.6,0.4,新聞標題可能對台積電的股價有中期影響,新聞標題分析台積電的表現與市場趨勢,因為新聞標題涉及評估台積電的金融表現，可能會對投資者產生影響
1/21/2024 4:52,2330,方格子,OpenAI 的執行長奧特曼正在與包括台積電（2330）在內的晶片製造業者| 沈重宗的沙龍 - 方格子,0.7,0.8,0.9,0.4,奧特曼與台積電等晶片製造業者合作,OpenAI 執行長奧特曼正在與包括台積電（2330）在內的晶片製造業者合作,新聞標題顯示與台積電有合作關係，可能對公司帶來一定程度的市場認可和投資吸引力
1/21/2024 8:00,2330,Yahoo奇摩股市,台積電上周漲7%創60周最大漲點近8千股東「見好就收」 - Yahoo奇摩股市,0.7,0.6,0.8,0.4,台積電股價上周漲7%，創60周最大漲點,標題指出台積電股價上升,市場對台積電的信心提高，股票價格上升
1/21/2024 8:00,2330,Yahoo奇摩新聞,台積電帶動開趴！三大法人梭哈電子股這檔被灌21萬 - Yahoo奇摩新聞,0.8,0.9,0.7,0.4,三大法人買進台積電引發電子股市場熱潮,"標題中提到 ""帶動開趴"" 和 ""被灌21萬""",新聞標題表明台積電的上漲對於電子股市場產生了正面的影響
1/21/2024 8:00,2330,財訊,台積電領軍谷月涵：台灣半導體供應鏈10年市值將成長10倍！49家名單曝光 - 財訊,0.8,0.7,0.9,0.4,台積電領軍的谷月涵預測台灣半導體供應鏈10年市值將成長10倍,新聞標題提到台灣半導體供應鏈10年市值將成長10倍,新聞標題中使用了「領軍」和「成長10倍」的描述，表明對台積電和整個半導體產業有極高的評估和預期
1/21/2024 8:00,2330,Yahoo奇摩新聞,台積電漲逾1% 帶領AI往前衝台股漲逾160點站上17800 - Yahoo奇摩新聞,0.7,0.6,0.8,0.4,台積電帶領台股漲逾160點,新聞標題: 台積電漲逾1% 帶領AI往前衝台股漲逾160點站上17800,新聞標題表現出台積電和整體台股市場的成長趨勢
1/21/2024 8:00,2330,Yahoo奇摩股市,台積電開盤漲7元台股早盤漲逾百點攻上17800點 - Yahoo奇摩股市,0.9,1,0.8,0.8,台積電股價大漲,"標題中提到台積電開盤漲7元,早盤攻上17800點","新聞標題顯示正面資訊,表明市場對台積電股價有很高的期望"
1/21/2024 8:11,2330,Yahoo奇摩股市,台積電衝破600元大關！新增夜盤交易美股財報周登場 - Yahoo奇摩股市,0.8,0.9,0.7,0.4,台積電股價突破600元大關,標題中提到『衝破600元大關』,標題表現出樂觀的語氣，並且指出重要的里程碑事件
1/21/2024 9:00,2330,Yahoo奇摩新聞,權王台積電爆漲6%！謝金河聽「清潔工對話」讚：相信台灣會有福報 - Yahoo奇摩新聞,0.6,0.8,0.9,0.4,台積電股價爆漲6%,新聞標題提到權王台積電（2330）爆漲6%,由於新聞標題正面描述台積電的表現，推測投資者對公司有正向看法
1/21/2024 11:10,2330,Yahoo奇摩新聞,盆滿缽滿！「這檔」上週漲1成八大公股大賣4萬張出手萬張台積電賺到爛 - Yahoo奇摩新聞,0.8,0.9,0.7,0.4,台積電股價可能會持續上漲,該公司的產品需求高、營收增長迅速，以及市場對半導體行業的信心提高。,"新聞標題中提到 ""盆滿缽滿"" 和 ""賺到爛"", 這表明台積電股價正在上漲, 且市場對該公司有著正面的評估。"
1/21/2024 19:38,2330,聯合新聞網,台積電配息逐步調高 今年上看15元 - 聯合新聞網,0.7,0.8,0.9,0.4,台積電配息逐步調高,新聞標題中提到台積電的配息將逐步調高至15元,新聞標題中表達了樂觀的情緒，且使用了相關的金融詞彙
1/21/2024 19:42,2330,經濟日報,台積電1奈米廠傳落腳嘉義 總投資額估逾兆元 - 經濟日報,0.4,0.6,0.8,0.4,台積電可能會在嘉義建設一奈米廠，投資額將超過兆元。,新聞標題提到台積電1奈米廠傳落腳嘉義，總投資額估逾兆元,新聞標題暗示了台積電的未來發展計畫，且投資額超過兆元，顯示公司的規模將會增加
1/21/2024 22:20,2330,聯合新聞網,封關倒數11天…台股攻萬八氛圍轉濃 台積電有望領軍上衝 - 聯合新聞網,0.7,0.9,0.8,0.4,台股預期將攻破萬八，台積電有望領軍上衝,封關倒數11天，台股氛圍轉濃,標題強調台股的表現和台積電的潛力
1/22/2024 0:43,2330,好房網News,台積電1奈米廠傳落腳嘉義 總投資額估逾兆元 - 好房網News,0.65,0.7,0.8,0.4,台積電1奈米廠將落腳嘉義，總投資額估逾兆元,標題提及台積電1奈米廠落腳於嘉義，並估計總投資額超過十億美元,台積電的投資與新設廠相關，意味著公司正在擴大生產能力，進而增加收入和利潤
1/22/2024 0:52,2330,今周刊-在今天看見明天,台積電(2330)漲多翻黑，台股17800點得而復失！黃仁勳再訪台AI股超嗨，緯創(3231)帶量攻漲停 - 今周刊-在今天看見明天,0.7,0.8,0.9,0.8,台積電短期受台股波動影響,新聞標題中提到台積電漲多翻黑，表示公司股票價格在短時間內經歷了大幅波動,根據新聞標題推論公司股價波動對於短期投資者的影響可能較大
1/22/2024 0:54,2330,好房網News,台積電配息逐步調高 今年上看15元 - 好房網News,0.8,0.9,0.7,0.4,台積電配息可能會上看15元,新聞標題: 台積電配息逐步調高 今年上看15元,台積電配息的調高預測表明公司未來業績可能會持續增長，進而推動股價上升
1/22/2024 1:03,2330,Yahoo奇摩新聞,台積電上周漲7%創60周最大近8千股東「見好就收」 - Yahoo奇摩新聞,0.4,0.6,0.8,0.4,台積電股價上周漲7%，達60周最大，但股東正在見好就收,股票漲幅與股東的行為改變相關,股價上升與股東態度之間有關
1/22/2024 1:22,2330,今周刊-在今天看見明天,台積電(2330)1奈米廠落腳嘉義？符合張忠謀「1日動員千名工程師支援各廠運作」想法，還有2條件助攻 - 今周刊-在今天看見明天,0.7,0.8,0.9,0.4,可能進一步受益,台積電將落腳嘉義，符合張忠謀想法,該新聞標題表明投資者認為台積電的發展方向正確
1/22/2024 1:29,2330,Yahoo奇摩股市,台積電開盤漲7元台股早盤漲逾百點攻上17800點 - Yahoo奇摩股市,1,0.9,0.8,0.4,台積電開盤漲7元,新聞標題: 台積電開盤漲7元,市場對台積電的投資情緒正面反映
1/22/2024 1:59,2330,Yahoo奇摩新聞,台股大漲「這6檔」紅得發紫！台積電狂飆只排第二噴最兇是強勢股王是它 - Yahoo奇摩新聞,1,0.8,0.9,0.4,台股大漲，2330(台積電)狂飆,標題中提到台積電是紅得發紫之一且排名第二,新聞標題顯示台股大漲，並特別強調台積電的表現，因此推論該新聞對2330(台積電)有極大利多
1/22/2024 2:14,2330,Yahoo奇摩新聞,台積電漲逾1% 帶領AI往前衝台股漲逾160點站上17800 - Yahoo奇摩新聞,0.7,0.9,0.6,0.8,台積電漲逾1% 帶領AI往前衝,新聞標題中提到台積電漲逾1%,台積電是AI相關業績的代表股票之一，因此該股漲幅對整體市場影響較大
1/22/2024 2:46,2330,聯合新聞網,法說會行情高興一天就好？ 台積電量縮股價翻黑 - 聯合新聞網,-0.8,0.6,0.7,0.4,法說會行情短期內對2330產生負面影響,法說會行情高興一天就好？ 台積電量縮股價翻黑,新聞標題表明法說會行情短期內對2330產生不利影響，且提到台積電量縮股價翻黑
1/22/2024 2:59,2330,財訊,台積電領軍谷月涵：台灣半導體供應鏈10年市值將成長10倍！49家名單曝光 - 財訊,0.8,1,0.9,0.4,台積電領軍半導體供應鏈十年市值將成長10倍,新聞標題中提到台積電領軍半導體供應鏈十年市值將成長10倍,新聞標題的言辭激昂且具備明確數據，表明此新聞對於台積電股價有較高的利多效果
1/22/2024 3:00,2330,Yahoo奇摩新聞,台積電傳設廠嘉義「再度選綠營執政縣市」！房仲業看好公司回應了 - Yahoo奇摩新聞,0,0.4,0.8,0.4,台積電設廠嘉義，對公司影響不明顯,新聞標題中提到公司回應，但內容未公開,新聞標題表面上看似為正面新聞，但實際上來說台積電並未公布任何重大消息
1/22/2024 3:07,2330,Yahoo奇摩新聞,台積電大漲7元領電子股反攻台股早盤強彈150點站上17800關卡 - Yahoo奇摩新聞,0.7,0.8,0.9,0.8,台積電大漲7元影響電子股,"台股早盤強彈150點站上17800關卡, 台積電大漲7元領導電子股反攻","新聞標題中提到台積電大漲7元, 表明該股票有正面變化"
