date,stock_id,source,title,sentiment_score,impact_intensity,certainty,time_horizon,summary,evidence,reason
2023-01-09 03:34,2330,風傳媒,百萬股民注意！「台股風向球」台積電法說會本週登場，能否抱股 ... - 風傳媒,0.8,0.9,1.0,0.4,台積電法說會對市場造成較大影響,新聞標題提及台積電法說會本週登場，股民注意,新聞標題表明法說會的重要性，可能導致股價變動
2023-01-09 03:35,2330,Yahoo奇摩股市,台積電法說會12日登場 聚焦全球布局等4大議題 - Yahoo奇摩股市,-0.2,0.5,1.0,0.4,台積電法說會登場，聚焦全球布局等議題,台積電法說會12日登場,新消息出現，可能對公司未來發展產生影響
2023-01-09 03:38,2330,聯合新聞網,大摩預測台積電Q1營收將季減逾10% 網友喊：利空出盡？ - 聯合新聞網,-0.8,0.7,1.0,0.4,大摩預測台積電Q1營收將季減逾10%,網友喊：利空出盡？,大摩預測的內容表明有利空消息，且網友的回應也表現出對這個新聞的關注，因此判定為強烈的利空情況。
2023-01-09 04:36,2330,聯合新聞網,股神為什麼大買台積電ADR？ 法人推測2個可能 - 聯合新聞網,0.8,0.5,0.7,0.4,股神大買台積電ADR，市場可能會因為這個消息而出現正面反應。,【新聞標題】：股神為什麼大買台積電ADR？,推測法人的分析與市場的期待可能達成一致，導致買家對2330持續的信心
2023-01-09 05:24,2330,自由財經,獨家》台積電尾牙摸彩頭獎1百萬元 幸運得主捐公益 - 自由財經,0.1,0.2,0.8,0.4,台積電尾牙摸彩頭獎1百萬元,獨家》台積電尾牙摸彩頭獎1百萬元 幸運得主捐公益,新聞標題表明台積電在員工活動中贏得了一個獎金，但與股票價格的關聯不大，無法判斷是否對股票產生重大影響。
2023-01-09 06:37,2330,聯合新聞網,"台積電最後一盤爆7,102張成交量 市值回升至12兆4,725億元 - 聯合新聞網",0.8,0.9,1.0,0.8,台積電股價高漲,"最後一盤爆7,102張成交量 市值回升至12兆4,725億元",新聞標題顯示台積電股價達到新高，成交量大增，指向強烈的買氣
2023-01-09 06:56,2330,Yahoo奇摩新聞,台積電尾牙豪送「頭獎100萬元」！幸運工程師中獎 下秒霸氣捐公益 - Yahoo奇摩新聞,1.0,0.8,1.0,0.1,台積電受益幸運工程師中獎,員工中獎標誌公司內部福利良好,新聞標題表明台積電對員工有優厚的福利待遇，對企業形象和市場公眾印象有正面影響
2023-01-09 07:02,2330,聯合新聞網,彭博評選2023最值得關注50檔股票 台積電、聯發科上榜 - 聯合新聞網,0.7,0.9,1.0,0.8,台積電和聯發科被選為2023最值得關注50檔股票,彭博評選2023最值得關注50檔股票 台積電、聯發科上榜,這項消息表明市場對台積電和聯發科有高度關注和期望，可能帶來短期股價上升
2023-01-09 08:00,2330,ETtoday財經雲,彭博點名今年最值得關注50檔全球股票 台積電、聯發科雙雙上榜 - ETtoday財經雲,0.5,0.7,0.9,0.4,台積電和聯發科上榜,彭博點名今年最值得關注50檔全球股票 台積電、聯發科雙雙上榜,兩家公司被列為全球前50個最值得關注的股票，因此預期股價會有所提升
2023-01-09 08:00,2330,ETtoday財經雲,台積電法說本周登場 法人建議觀望這三項 - ETtoday財經雲,-1.0,0.8,0.5,0.4,台積電法說本周登場，可能對股價產生負面影響,標題中提到「法說」與「觀望」，暗示未來可能出現不利消息,標題風格與前言分析結果推測市場未來趨勢
2023-01-09 08:00,2330,Yahoo奇摩股市,台積電12月營收摔破2000億、Q4略低於預期 全年約2.26兆仍創新高 - Yahoo奇摩股市,-0.5,0.8,1.0,0.4,台積電12月營收出現下滑,摔破2000億、Q4略低於預期,新聞標題顯示公司營收出現下滑，影響較強且確定度高
2023-01-09 08:17,2330,HiNet 新聞社群,台積電大漲4.9% 台股放量勁揚378點 - HiNet 新聞社群,0.9,0.8,1.0,0.8,台積電大漲,"台股放量勁揚378點, 台積電大漲4.9%","新聞標題顯示極大利多情緒, 結合股市上漲的描述推測影響力強度高, 時間跨度短"
2023-01-09 10:10,2330,Yahoo奇摩新聞,台積電尾牙頭獎百萬 工程師中獎「霸氣捐了」 - Yahoo奇摩新聞,-0.5,0.7,1.0,0.8,台積電獲得尾牙頭獎百萬的消息對股票可能有短期利空,"新聞標題顯示為""百萬工薪工程師中獎""",該公司獲得重大獎項可能影響投資者的信心，導致股價短暫波動
2023-01-09 13:55,2330,聯合新聞網,台積電尾牙最大獎「100萬現金」 中科員工抽中大方捐出 - 聯合新聞網,0.8,0.7,1.0,0.4,台積電尾牙最大獎獲中，對公司形象有正面影響。,標題描述中科員工抽中100萬現金的獎項,新聞標題暗示台積電對員工福利的關注，表明公司在員工滿意度方面投入了多元化的獎勵機制
2023-01-09 19:07,2330,工商時報,台積電 去年營收估攻頂 - 工商時報,-1.0,0.8,0.9,0.4,台積電營收可能已達頂峰,新聞標題: 台積電 去年營收估攻頂,"新聞標題中使用了 ""估攻頂"" 這個字眼，表明市場對台積電的預期可能較悲觀"
2023-01-10 00:07,2330,台視,"韓媒：三星3奈米良率""已臻完美""、台積電僅有50% - 台視",,,,,,,
2023-01-10 01:07,2330,聯合新聞網,"台股上漲44點開14,796點 台積電漲5元開486元 - 聯合新聞網",0.8,0.9,1.0,0.8,台股上漲,"台股上漲44點開14,796點",因為這是正面資訊
2023-01-10 01:18,2330,Yahoo奇摩新聞,快訊／台積電漲5元「飆至486元」！台股漲逾50點站上14800 - Yahoo奇摩新聞,0.8,0.9,1.0,0.8,台積電股價大幅上漲,快訊／台積電漲5元「飆至486元」！,新聞標題中提到台積電股價大幅上漲，表明市場對台積電有較佳的看法
2023-01-10 01:20,2330,Yahoo奇摩股市,台積電ADR9日上漲2.24美元漲幅2.87%折台股490.21元 - Yahoo奇摩股市,0.57,0.8,1.0,0.4,台積電ADR上漲,2330 ADR9日上漲2.24美元漲幅2.87%折台股490.21元,市場反應良好，上漲表現佳
2023-01-10 01:34,2330,今周刊-在今天看見明天,國泰金(2882)、富邦金(2881)、台積電(2330)...楊忠憲聊長線抄底3要件 ... - 今周刊-在今天看見明天,0.5,0.8,1.0,0.4,新聞可能對2330產生中立的影響,新聞標題提到台積電(2330)，但內容與該股票無關,新聞可能是評論節目或專家的訪問，未提供具體的投資資訊
2023-01-10 01:55,2330,今周刊-在今天看見明天,台積電尾牙100萬最大獎被他抽中…「在家休假以為開玩笑」…捐給消防隊暖心原因曝光 - 今周刊-在今天看見明天,-0.5,0.6,1.0,0.8,台積電尾牙抽中100萬大獎並捐給消防隊,台積電尾牙抽中100萬大獎並捐給消防隊,新聞標題顯示台積電員工的樂觀和慷慨的一面，短期內可能對公司形象有正面影響，但長期來說該事件本身不太會對股價造成直接影響。
2023-01-10 05:40,2330,ETtoday財經雲,台積電去年12月營收1925.6億元 全年2.26兆元創新高 - ETtoday財經雲,0.7,0.6,1.0,0.4,台積電營收創新高,台積電去年12月營收1925.6億元 全年2.26兆元創新高,營收創新高表明公司業績良好，對股票價格有正面影響
2023-01-10 06:02,2330,聯合新聞網,台積電寫下最強2022年 營收近2.3兆年增逾四成 - 聯合新聞網,1.0,0.9,1.0,0.4,台積電業績突破2022年,營收近2.3兆年增逾四成,新聞標題顯示台積電在2022年取得最佳業績，表明公司的財務狀況良好
2023-01-10 06:08,2330,Yahoo奇摩股市,台積電12月營收摔破2000億、Q4財測未達標 全年約2.26兆仍創新高 - Yahoo奇摩股市,-0.8,0.9,1.0,0.4,台積電12月營收下滑，Q4財測未達標,摔破2000億、Q4財測未達標,標題中提到營收下滑和財務績效未達標，顯示投資者對台積電有負面看法
2023-01-10 06:08,2330,Yahoo奇摩股市,台積電12月營收摔破2000億、Q4略低於預期 全年約2.26兆仍創新高 - Yahoo奇摩股市,-0.8,0.9,1.0,0.4,台積電12月營收下滑,新聞標題: '摔破2000億',公司未達預期營收，表現不佳
2023-01-10 06:15,2330,MSN,台積電去年營收2.26兆「年增逾4成」再創新高1/12法說引關注 - MSN,0.9,0.8,1.0,0.4,台積電營收創新高,年增逾4成,標題表明佳績，認為對股票價格有正面影響
2023-01-10 06:50,2330,TechNews 科技新報,台積電12月營收月減13.5% | TechNews 科技新報 - TechNews 科技新報,-0.8,0.9,1.0,0.4,台積電12月營收下滑,標題指出台積電12月營收月減13.5%,負面事件導致sentiment_score降低，確實的營收數據增加了impact_intensity和certainty
2023-01-10 06:50,2330,TechNews 科技新報 ,台積電12月營收月減13.5% - TechNews 科技新報 ,-0.8,0.6,1.0,0.4,台積電12月營收下滑13.5%,標題,標題顯示負面消息，影響強度在中等水平，且已發生事實，時間框架指向中期
2023-01-10 07:35,2330,Yahoo奇摩股市,台積電Q4營收略遜預期，去年全年業績年增逾四成創新高 - Yahoo奇摩股市,,,,,,,
2023-01-10 07:42,2330,Yahoo奇摩股市,台積電12月營收1925.60億元 月減13.5％ - Yahoo奇摩股市,-0.8,0.6,1.0,0.4,台積電12月營收下跌13.5%,標題內容,營收下跌通常被視為負面新聞
2023-01-10 08:00,2330,Yahoo奇摩股市,《半導體》外資下修展望 台積電法說行情暫告一段落 今翻黑 - Yahoo奇摩股市,-0.5,0.8,1.0,0.4,台積電法說行情暫告一段落,"半導體外資下修展望影響強烈,今天股價有反彈,但仍受到市場波動的影響","外資下修展望對公司表現有負面影響,短期內可能有波動"
2023-01-10 08:00,2330,Yahoo奇摩股市,《台北股市》盤中焦點股：台積電、聯發科、長榮航、友達、材料-KY - Yahoo奇摩股市,-0.5,0.6,0.8,0.4,盤中焦點股,台積電、聯發科、長榮航、友達、材料-KY,被選為盤中的焦點股，可能受較多關注和交易，但具體影響效果不明
2023-01-10 08:00,2330,Yahoo奇摩股市,總裁魏哲家連3個月加碼台積電股票 12月再「小買」67張 - Yahoo奇摩股市,0.7,0.8,1.0,0.4,總裁魏哲家持續買入台積電股票,標題表明總裁的持股動向對公司影響可能大於市場預期,標題暗示了投資人的信心和對公司未來成長的預期
2023-01-10 08:00,2330,Yahoo奇摩股市,魏哲家加碼台積電持股，累計三個月買進467張 - Yahoo奇摩股市,1.0,0.8,0.9,0.4,魏哲家加碼台積電持股，市場可能會對台積電有所看好,魏哲家加碼台積電持股,魏哲家是知名投資人，加碼買入意味著對公司未來前景的信心
2023-01-10 08:00,2330,Yahoo奇摩股市,《半導體》神山護起來 魏哲家連3月買台積電467張 - Yahoo奇摩股市,1.0,0.8,0.9,0.4,魏哲家買台積電,標題提到魏哲家連3月買台積電467張,魏哲家買台積電表明對該公司有信心
2023-01-10 09:20,2330,旺得富 WantRich,《證交所》今日單一證券鉅額成交股票：大宇、鴻海、台積電 - 旺得富 WantRich,0.5,0.6,0.9,0.8,台積電被提及為今日單一證券鉅額成交股票,標題包含台積電的股票代號2330,新聞標題提及台積電作為今日的焦點股票，表明可能對該股產生影響
2023-01-10 14:27,2330,工商時報,台積電Q4營收符預期 外資屏息等法說 - 工商時報,-0.2,0.8,0.9,0.4,台積電Q4營收符預期,新聞標題: 台積電Q4營收符預期,台積電的營收達到預期，因此可能會對投資者有正面影響，但市場反應仍需觀察。
2023-01-10 14:52,2330,Yahoo奇摩股市,台積電12月營收月減雙位數 外資屏息等法說 - Yahoo奇摩股市,-0.8,0.9,0.7,0.4,台積電12月營收下滑,標題內容提到台積電12月營收月減雙位數,負面新聞指出業績下滑影響公司股價
2023-01-11 00:47,2330,Yahoo奇摩股市,台積電總裁魏哲家連3個月共加碼467張 逾1.79億元 - Yahoo奇摩股市,-0.5,0.7,1.0,0.8,魏哲家連3個月加碼股票,台積電總裁魏哲家連3個月共加碼467張 逾1.79億元,該新聞標題顯示魏哲家對2330持有很大的信心和投資意願
2023-01-11 01:19,2330,Yahoo奇摩股市,魏哲家加碼台積電持股，累計三個月買進467張 - Yahoo奇摩股市,1.0,0.8,1.0,0.4,魏哲家加碼台積電持股,魏哲家加碼台積電持股，累計三個月買進467張,新聞標題顯示魏哲家正加碼買入台積電股票，增加了對該公司的信心，因此被視為極大利多
2023-01-11 01:29,2330,Yahoo奇摩股市,台積電／總裁魏哲家連3個月加碼台積電股票12月再「小買」67張 - Yahoo奇摩股市,0.8,0.9,1.0,0.4,台積電總裁魏哲家再度加碼股票,總裁連3個月增購股權證表示對公司信心,強力買盤顯示管理層對公司前景樂觀
2023-01-11 01:33,2330,聯合新聞網,挺台積電買起來 魏哲家又再加碼67張 - 聯合新聞網,0.8,0.6,1.0,0.4,魏哲家加碼67張台積電股票,魏哲家挺台積電買起來 魏哲家又再加碼67張,新聞標題中提到魏哲家持續買入台積電股票，表明對公司的信心與投資意圖
2023-01-11 01:57,2330,聯合新聞網,台積電去年營收飆新高、總裁續買股 法說前夕股價翻黑？ - 聯合新聞網,-0.5,0.8,1.0,0.4,法說前夕股價可能下跌,"台積電去年營收飆新高、總裁續買股,但標題暗示法說前夕股價會翻黑","股票行情往往受法說影響,總裁續買股不一定能抵消營收下降的風險"
2023-01-11 02:02,2330,Yahoo奇摩新聞,Fed主席「沒放鷹」 台股上漲逾30點 台積電小拉至488元 - Yahoo奇摩新聞,1.0,0.8,1.0,0.4,台股上漲逾30點,Fed主席預期表明市場的樂觀態度,標題顯示市場對Fed主席的預期感到樂觀，股價因此上漲
2023-01-11 02:03,2330,民視新聞網FTVn,氣候法三讀 台積電、聯電拚2050年淨零排放 - 民視新聞網FTVn,-0.5,0.7,0.8,0.4,對台積電和聯電有中度負面影響,氣候法三讀可能會讓兩家公司的未來營運受到限制,氣候法的通過將對產業造成重大變革，對環境友好企業的競爭力提高
2023-01-11 02:23,2330,Yahoo奇摩股市,《台北股市》盤中焦點股：台積電、聯發科、長榮航、友達、材料-KY - Yahoo奇摩股市,-0.5,0.8,1.0,0.4,市場焦點股之一的台積電和聯發科可能受到影響,新聞標題提到了這些股票,由於是盤中焦點股，預測會有短期的波動
2023-01-11 02:36,2330,ETtoday財經雲,魏哲家加碼台積電 陸行之揭「選毛利下滑時進場」背後意義 - ETtoday財經雲,0.7,0.6,0.8,0.4,魏哲家投資加碼台積電,魏哲家加碼台積電 陸行之揭「選毛利下滑時進場」背後意義 - ETtoday財經雲,標題中提到魏哲家投資加碼台積電，表明對該公司有正面看法
2023-01-11 02:36,2330,聯合新聞網,台積電去年營收突破2兆 法人預估EPS約39元 - 聯合新聞網,0.8,0.9,1.0,0.4,台積電營收破2兆 EPS預估高達39元,【新聞標題】：台積電去年營收突破2兆 法人預估EPS約39元 - 聯合新聞網,新聞標題提及台積電去年營收突破2兆，且法人預估EPS高達39元，顯示投資者的信心和股價上升的可能性
2023-01-11 02:56,2330,今周刊-在今天看見明天,國泰金(2882)、富邦金(2881)、台積電(2330)...楊忠憲聊長線抄底3要件 ... - 今周刊-在今天看見明天,-0.5,0.7,1.0,0.4,楊忠憲提倡買台積電,標題中提及台積電,文章標題包含2330的股票代號
2023-01-11 03:08,2330,Yahoo奇摩股市,《半導體》神山護起來 魏哲家連3月買台積電467張 - Yahoo奇摩股市,0.8,0.6,1.0,0.4,魏哲家購買台積電股份,標題中提及魏哲家連3月買入台積電467張,新聞標題顯示投資人仍持續信心在台積電股票上，認為未來有成長空間
2023-01-11 03:41,2330,Yahoo奇摩股市,《半導體》外資下修展望 台積電法說行情暫告一段落 今翻黑 - Yahoo奇摩股市,-1.0,0.8,0.6,0.4,台積電受外資下修展望影響,半導體外資下修展望,新聞標題中提到外資下修展望，對於台積電的市場行情造成了負面影響
2023-01-11 05:12,2330,工商時報,台積電財測搶先猜 外資估8成會漲 - 工商時報,0.8,0.7,0.9,0.4,外資預估台積電股價將上漲,標題提及外資估值指出台積電股價有8成機會上漲,新聞標題顯示了對台積電股價的正面預期
2023-01-11 05:37,2330,ETtoday財經雲,台積電下跌1.5元收484.5 台股下跌51點力守14700 - ETtoday財經雲,-0.8,1.0,1.0,0.4,台積電下跌,"台股下跌51點, 台積電收484.5","新聞標題中提到台積電下跌, 指示市場對台積電的看法是負面"
2023-01-11 07:04,2330,Yahoo奇摩新聞,台股看民視／台積電法說會明登場！持股1比例好過年 - Yahoo奇摩新聞,0.8,1.0,0.9,0.8,台積電法說會明登場,標題提到台積電法說會的重要性,因為新聞標題強調了這個事件對於投資者有很大影響
2023-01-11 08:00,2330,Yahoo奇摩股市,《台北股市》台積電保守看H1 外資連5買後縮手 三大法人買超25.29億元 - Yahoo奇摩股市,-0.5,0.7,1.0,0.8,台積電股價可能下跌,台積電保守看H1 外資連五買後縮手,新聞標題暗示了投資者的消心轉為悲觀
2023-01-11 08:00,2330,聯合新聞網,動作轉為保守 綠電僅買進台積電98張、每股約476元 - 聯合新聞網,-0.8,0.6,1.0,0.4,台積電買進量減少,綠電僅買進台積電98張,標題內容表明台積電的買進量減少，影響力強度中等，相對確定，但時間長度較短
2023-01-11 08:00,2330,經濟日報,魏哲家連三月加碼台積電 陸行之讚「有正面意義」 - 經濟日報,0.8,1.0,1.0,0.4,魏哲家連三月加碼台積電,標題中提到魏哲家的投資意向,魏哲家的投資行為可能對台積電股價產生正面影響
2023-01-11 08:00,2330,Yahoo奇摩股市,《盤中解析》隨台積電開高壓回台股Q1有回測風險 - Yahoo奇摩股市,,,,,,,
2023-01-11 08:00,2330,Yahoo奇摩股市,【台股盤中】震盪整理 台積電相對抗跌 - Yahoo奇摩股市,-0.5,0.6,1.0,0.8,台積電被稱為相對抗跌,新聞標題:震盪整理 台積電相對抗跌,因為新聞標題提到台積電相對抗跌，表明市場中有正面評估台積電的消息
2023-01-11 08:00,2330,財訊,台積電好猛！去年獲利破兆創新高每天開門賺近28億 - 財訊,1.0,1.0,1.0,0.8,台積電獲利創新高,新聞標題,強調台積電獲利破兆，表現良好
2023-01-11 08:00,2330,Yahoo奇摩股市,【台積電法說】2022年獲利破兆元、每股賺39.2元 Q4毛利率、營益率均超標 - Yahoo奇摩股市,1.0,0.9,0.8,0.4,台積電年內獲利破兆元，股價料將維持上漲趨勢,2022年獲利破兆元、每股賺39.2元 Q4毛利率、營益率均超標,標題提及了台積電的優異財務業績，表明公司正呈現強勁的財務表現，這對股價有著極大的正面影響
2023-01-11 08:00,2330,Anue鉅亨,〈台積電法說〉Q4雙率超標 每股賺11.41元再創高 去年每天開門賺進27.8億元 - Anue鉅亨,0.8,0.9,1.0,0.8,台積電第四季度雙利率超標，創下新的高點,新聞標題中提到每股賺11.41元，並且去年每天開門賺進27.8億元,新聞標題中使用了正面的詞彙，如'超標'、'創下新的高點'，表明公司的財務表現良好
2023-01-11 09:22,2330,Yahoo奇摩股市,台股高檔震盪 分析師：靜待台積電法說釋訊息 - Yahoo奇摩股市,-0.5,0.8,0.9,0.4,靜待台積電法說釋訊息,新聞標題提到台股高檔震盪，關注台積電的法說,新聞標題表明市場上有不確定的風險，而靜待台積電法說釋訊息意味著未來的變數，因此為中度至強烈的利空
2023-01-11 14:30,2330,經濟日報,台積電期 可留意 - 經濟日報,-0.5,0.8,1.0,0.4,台積電投資者應留意,"新聞標題中提到""留意""",新聞標題顯示投資人需注意台積電，因此預期股價會有變動
2023-01-11 14:30,2330,聯合新聞網,期貨商論壇／台積電期 可留意 - 聯合新聞網,0.5,0.7,0.8,0.4,台積電期望值,新聞標題提及台積電,標題未提供具體內容，但語氣中立，可能與公司期望值有關
2023-01-11 22:00,2330,ETtoday財經雲,台積電法說會今登場 市場屏息關注龍頭釋展望 - ETtoday財經雲,-0.5,0.8,1.0,0.4,市場關注台積電釋展望,新聞標題提及市場屏息關注,新聞標題表明有重大影響，市場預期台積電釋放的消息將對其股價產生重大變化
2023-01-12 00:15,2330,工商時報,啟發盤勢｜留意台積電概念股 - 工商時報,-0.5,0.8,1.0,0.4,標題提及台積電概念股,"標題包含""啟發盤勢|留意台積電概念股""",新聞標題中提到台積電的關鍵字，表明有利空消息
2023-01-12 01:12,2330,經濟日報,"台股開盤上漲29點開14,780點 台積電開盤漲3元 - 經濟日報",0.5,0.6,0.8,0.8,台股開盤上漲,新聞標題,市場整體走勢良好
2023-01-12 01:35,2330,聯合新聞網,上班族夢幻跳槽企業出爐 長榮、台積電、富邦金奪冠 - 聯合新聞網,0.7,0.9,1.0,0.8,台積電受惠,長榮、台積電、富邦金奪冠,三大企業奪冠，股價有望上升
2023-01-12 01:56,2330,今周刊-在今天看見明天,國泰金(2882)、富邦金(2881)、台積電(2330)...楊忠憲聊長線抄底3要件 ... - 今周刊-在今天看見明天,-0.8,0.6,1.0,0.4,台積電短期被視為抄底機會,標題提及台積電,楊忠憲聊長線抄底3要件...，可能與股價分析有關
2023-01-12 03:03,2330,Yahoo奇摩股市,《熱門族群》法說14時登場 台積電老神在在、概念股喜幫襯 - Yahoo奇摩股市,0.7,0.6,1.0,0.8,族群熱潮可能對台積電有利,"標題中提到台積電被視為老神在在,概念股喜幫襯",新聞標題表明台積電受族群熱潮的肯定
2023-01-12 03:13,2330,Yahoo奇摩股市,台積電法說會下午登場 法人關注營運何時回溫 - Yahoo奇摩股市,-0.5,0.6,0.8,0.4,台積電法說會將對股價造成影響,新聞標題提到台積電法說會將登場,公司營運回溫與股價關係密切，法說會可能影響投資者的預期
2023-01-12 03:14,2330,Yahoo奇摩股市,【台股盤中】震盪整理 台積電相對抗跌 - Yahoo奇摩股市,0.8,1.0,1.0,0.8,台股震盪整理，台積電相對抗跌,新聞標題內容提及台積電在台股盤中相對抗跌,新聞標題用詞表現出震盪整理的情況，但又提到台積電相對抗跌，因此表達了中立但有利的態度
2023-01-12 03:16,2330,聯合新聞網,台積電法說下午登場 股價平盤震盪 - 聯合新聞網,-0.5,0.7,1.0,0.8,台積電法說事件影響股價,台積電法說下午登場 股價平盤震盪,事件可能導致短期內股價變化，表現為中立至略微偏向大利空
2023-01-12 03:22,2330,Yahoo奇摩股市,《盤中解析》隨台積電開高壓回 台股Q1有回測風險 - Yahoo奇摩股市,-0.8,1.0,0.9,0.4,台積電開高壓可能對股票代號2330產生負面影響,"標題提到""有回測風險""",新聞標題使用詞語指出可能的風險
2023-01-12 04:29,2330,Yahoo奇摩新聞,台積電及聯發科獨撐大梁 指數量縮狹幅整理 - Yahoo奇摩新聞,0.8,0.6,1.0,0.4,台積電及聯發科的表現對市場產生了正面影響,新聞標題提到台積電及聯發科是大企業,由於兩家公司被視為市場領先者，市場可能會認為他們的表現有助於整體市場穩定
2023-01-12 05:39,2330,經濟日報,Live／台積電去年賺近四股本 Q4每股賺11.41元創高 - 經濟日報,0.9,0.8,1.0,0.4,台積電去年獲利佳,新聞標題中提及Q4每股賺11.41元創高,新聞標題表明公司獲利良好，對投資者有正面影響
2023-01-12 05:40,2330,ETtoday財經雲,台積電漲2元收486.5！ 台股下跌19點力守14700 - ETtoday財經雲,0.7,1.0,1.0,0.8,台積電漲2元收486.5,標題明確提到台積電的股價有上升,上升的股價通常對公司形象和財務表現有正面影響
2023-01-12 05:46,2330,Anue鉅亨,〈台積電法說〉Q4雙率超標 每股賺11.41元再創高 去年每天開門賺進27.8億元 - Anue鉅亨,0.9,0.8,1.0,0.4,台積電Q4盈利超預期,台積電法說Q4雙率超標 每股賺11.41元再創高 去年每天開門賺進27.8億元,新聞標題顯示台積電Q4盈利超預期，股價可能上升
2023-01-12 06:00,2330,Yahoo奇摩股市,台積電2022年獲利破兆元、每股賺39.2元 Q4毛利率、營益率均超標 - Yahoo奇摩股市,1.0,0.9,1.0,0.4,台積電2022年獲利破兆元,台積電2022年獲利破兆元、每股賺39.2元 Q4毛利率、營益率均超標,新聞標題顯示台積電的財務表現良好，獲利破兆元，且每股賺幅高達39.2元
2023-01-12 06:03,2330,聯合新聞網,台積電第4季每股賺11.41元 全年每股賺39.2元 同創新高 - 聯合新聞網,1.0,1.0,1.0,0.8,台積電每股賺新高,新聞標題提到台積電第4季每股賺11.41元，創新高,此結果表明公司營收和盈餘都有顯著增長
2023-01-12 06:09,2330,中時新聞網 Chinatimes.com,《半導體》台積電連6季獲利創高 去年每股大賺39.2元 - 中時新聞網 Chinatimes.com,1.0,0.9,0.8,0.4,台積電連6季獲利創高,半導體 台積電連6季獲利創高 去年每股大賺39.2元,新聞標題表現出極大利多的預期
2023-01-12 06:13,2330,聯合新聞網,台積電去年EPS 39.2元、Q4賺11.41元 創新高 - 聯合新聞網,1.0,0.9,1.0,0.8,台積電 EPS 再創新高,EPS 達 39.2 元、Q4 賺 11.41 元,EPS 增長表明公司財務實力良好
2023-01-12 06:16,2330,Yahoo奇摩股市,台積電去年獲利首度衝破1兆元 每股純益39.2元 - Yahoo奇摩股市,0.8,1.0,1.0,0.4,台積電去年獲利首度衝破1兆元,新聞標題,股東收益大幅增加，將對公司股價造成正面影響
2023-01-12 06:20,2330,聯合新聞網,台積電估Q1營收季減14.2% 庫存調整消費不振干擾 - 聯合新聞網,-0.8,0.6,1.0,0.4,台積電 Q1 营收季度下跌 14.2%,新聞標題預測營收下滑,標題中提到估算的營收下滑，表現為極大利空
2023-01-12 06:23,2330,Yahoo奇摩股市,台積電好猛！去年獲利破兆創新高 每天開門賺28億 - Yahoo奇摩股市,1.0,0.9,1.0,0.8,台積電營業績創新高,新聞標題提到台積電去年獲利破兆創新高,新聞標題強調台積電營業績的突出表現，表明有利於投資者的信心
2023-01-12 06:29,2330,聯合新聞網,台積電估今年資本支出320億美元起跳 持續加碼研發 - 聯合新聞網,1.0,0.8,1.0,0.4,台積電資本支出預估今年上升,新聞標題提到台積電估今年資本支出320億美元起跳,資本支出的增加通常會對公司未來業務表現和財務狀況產生正面影響
2023-01-12 06:42,2330,聯合新聞網,台積電今年首季營收展望季減逾一成| 聯合新聞網 - 聯合新聞網,-0.5,0.7,1.0,0.4,台積電今年首季營收降幅逾一成,新聞標題提到台積電今年首季營收展望季減逾一成,台積電的營收預期下滑可能導致股價下跌
2023-01-12 06:46,2330,ETtoday新聞雲,庫存干擾！台積電估Q1營收季減14% - ETtoday新聞雲,-0.8,0.7,0.9,0.4,台積電估Q1營收季減14%,庫存干擾！台積電估Q1營收季減14%,標題強調了庫存的影響，且預測下降，因此認為是大利空，中期市場反應可能較明顯
2023-01-12 06:50,2330,風傳媒,百萬股民注意！台積電2022年獲利1兆元破紀錄，每股賺39.2元創新高 - 風傳媒,1.0,0.9,1.0,0.4,台積電獲利創新高,百萬股民注意！台積電2022年獲利1兆元破紀錄，每股賺39.2元創新高,新聞標題中有關台積電獲利破紀錄的字眼，表現出極大利多情緒，且確定性很高
2023-01-12 06:51,2330,Yahoo奇摩股市,《半導體》台積電Q1營收拚年增 雙率估探近1年低 - Yahoo奇摩股市,0.8,1.0,1.0,0.4,台積電Q1營收增長,新聞標題提到台積電Q1營收拚年增,強調了營收增長的消息，表明公司盈利能力得到改善
2023-01-12 06:56,2330,Yahoo奇摩股市,台積電首季稼動率下滑，估營收季減一成多，毛利率約53.5%～55.5% - Yahoo奇摩股市,-0.8,0.9,0.9,0.4,台積電預估營收季減一成多,新聞標題指出台積電首季稼動率下滑，估營收季減一成多,新聞內容表明企業未來財務績效不佳
2023-01-12 06:58,2330,民視新聞網FTVn,台積電今年資本支出320億至360億美元 較去年略減 - 民視新聞網FTVn,-0.2,0.7,1.0,0.4,台積電今年資本支出預估略減,標題中提到資本支出的減少,標題中的數字變化指向資本支出略減
2023-01-12 06:59,2330,經濟日報,台積電今年資本支出320到360億美元之間 - 經濟日報,0.4,0.6,0.8,0.4,台積電今年資本支出預估上調,"標題中提到""320到360億美元之間""",標題顯示資本支出的上限已提高，表明公司有更多的投資力氣，但具體影響仍需觀察
2023-01-12 07:07,2330,聯合新聞網,魏哲家：2023半導體產業估衰退4% 台積電續拚成長| 聯合新聞網 - 聯合新聞網,0.6,0.8,0.9,0.4,台積電股價可能受益於半導體產業的成長,魏哲家預測2023半導體產業估衰退4%，並認為台積電有機會續拚成長,新聞標題指出魏哲家對於半導體產業的成長意見，顯示出對台積電股價的相當看好
